545616756,2024-04-13,2,853.06,1,false
848477483,2024-04-25,1,962.25,4,false
446854530,2024-04-16,2,723.11,3,false
287225615,2024-04-25,1,691.22,1,false
992603755,2024-04-24,2,400.05,4,false
794677684,2024-04-22,2,322.76,1,false
498299480,2024-04-16,2,701.08,3,true
429688899,2024-04-22,2,877.38,2,false
317797646,2024-04-04,2,461.48,3,true
075127475,2024-04-08,2,656.96,3,false
892665649,2024-04-10,2,671.45,2,false
787944260,2024-04-22,1,925.71,1,false
847691427,2024-04-08,1,731.4,4,false
627004426,2024-04-05,2,138.48,5,false
683314637,2024-04-28,2,811.82,3,false
094205134,2024-04-22,1,432.54,4,true
665438555,2024-04-25,2,321.51,1,false
676974068,2024-04-14,2,332.4,3,true
777524873,2024-04-19,2,464.55,4,true
031250575,2024-04-22,1,299.1,4,false
095547656,2024-04-19,2,594.95,1,true
753379984,2024-04-17,1,59.47,3,false
076255781,2024-04-27,2,118.23,2,true
782380084,2024-04-22,1,229.22,2,false
706043192,2024-04-13,1,524.47,4,true
434409019,2024-04-16,2,775.27,1,false
733935213,2024-04-27,2,435.71,5,false
224551149,2024-04-05,2,469.98,3,false
917671870,2024-04-12,2,456.08,4,true
024318678,2024-04-23,2,611.58,5,true
576858039,2024-04-14,1,712.06,5,true
496137483,2024-04-09,2,980.78,1,false
991419140,2024-04-10,1,597.16,5,false
967449996,2024-04-24,1,316.96,2,false
866489955,2024-04-25,1,219.19,1,false
553057568,2024-04-13,2,531.19,4,false
781522100,2024-04-04,2,680.57,1,false
822442850,2024-04-20,2,136.16,1,false
329260992,2024-04-05,1,349.69,1,true
734410186,2024-04-01,1,904.47,1,false
603944498,2024-04-18,1,428.89,3,true
186592135,2024-04-22,2,382.97,5,false
296291744,2024-04-13,1,385.53,2,true
614283654,2024-04-28,2,523.52,3,false
003098579,2024-04-14,1,523.89,3,false
210681377,2024-04-27,1,4.22,3,false
139612844,2024-04-05,2,757.78,4,true
503168356,2024-04-11,1,706.62,3,true
026787954,2024-04-02,2,207.08,5,false
175755027,2024-04-23,2,710.14,2,true
716688950,2024-04-17,2,644.31,2,false
561744186,2024-04-23,2,337.95,2,false
240009016,2024-04-16,1,378.1,2,true
092199121,2024-04-28,2,523.25,2,true
403214971,2024-04-05,2,327.45,1,true
588168232,2024-04-07,2,147.25,5,true
301228252,2024-04-04,1,886.4,4,false
443901201,2024-04-04,1,105.29,4,true
171031699,2024-04-14,1,860.56,4,false
178232268,2024-04-07,1,180.51,4,false
699106483,2024-04-13,2,133.34,3,false
492939982,2024-04-14,2,873.22,1,false
682834695,2024-04-22,1,698.76,5,true
576025199,2024-04-18,1,553.08,3,true
035786381,2024-04-15,2,344.8,4,false
727219466,2024-04-01,1,430.73,5,true
433511526,2024-04-13,2,827.74,3,false
822725447,2024-04-27,1,952.56,2,false
673431763,2024-04-29,1,342.02,1,false
411624404,2024-04-08,1,125.42,3,true
110868581,2024-04-10,2,515.45,2,false
087497142,2024-04-09,1,999.96,4,true
576174878,2024-04-06,2,575.99,4,true
945190006,2024-04-18,1,557.74,1,true
327479973,2024-04-21,1,254.76,4,false
444758308,2024-04-11,2,54.09,5,true
397776254,2024-04-01,1,113.4,3,true
042011997,2024-04-08,1,128.85,2,true
249398206,2024-04-01,1,183.26,4,true
785742785,2024-04-11,1,880.89,1,false
155976925,2024-04-26,2,799.18,3,false
060564328,2024-04-10,2,23.36,3,true
383220796,2024-04-27,2,983.72,2,false
036420162,2024-04-23,1,304.24,2,false
554566661,2024-04-15,1,124.53,5,true
188955474,2024-04-02,1,395.26,5,true
151235733,2024-04-10,2,870.79,4,false
823253547,2024-04-17,2,91.94,5,true
058350714,2024-04-21,2,201.91,1,false
821265052,2024-04-22,2,555.58,1,true
153207530,2024-04-13,1,797.92,5,false
372726697,2024-04-21,1,526.17,5,false
626814600,2024-04-13,2,703.2,1,true
491518493,2024-04-25,2,898.31,2,true
111441799,2024-04-12,1,425.71,1,true
411647906,2024-04-13,1,144.06,4,false
013283087,2024-04-11,2,775.72,4,false
136783825,2024-04-02,2,251.55,4,true
691735903,2024-04-22,1,522.59,3,true
610832604,2024-04-07,1,481.86,1,false
760295775,2024-04-21,2,669.32,5,false
460554622,2024-04-11,2,752.18,2,false
166087814,2024-04-19,1,670.55,5,false
275751087,2024-04-19,1,612.91,2,true
033723137,2024-04-11,1,187.16,5,true
885732272,2024-04-21,1,601.39,3,true
218783479,2024-04-24,1,250.12,4,true
888569329,2024-04-09,1,806.55,4,true
576601868,2024-04-23,1,811.56,3,true
931406915,2024-04-14,2,959.55,5,true
745618412,2024-04-24,2,354.14,1,true
076729491,2024-04-09,2,176.58,4,false
934988972,2024-04-08,1,336.07,5,true
099203903,2024-04-16,1,228.95,4,true
595297334,2024-04-15,1,163.7,3,true
840577591,2024-04-18,1,241.58,3,true
920170637,2024-04-16,2,965.15,3,false
955241386,2024-04-18,2,396.77,4,false
159607454,2024-04-22,1,978.78,4,true
453149074,2024-04-25,1,113.27,5,true
622674301,2024-04-15,1,638.97,2,true
520476993,2024-04-16,2,104.72,5,true
651611278,2024-04-02,1,29.27,3,false
636061380,2024-04-14,1,473.71,3,true
115342954,2024-04-03,2,229.48,2,false
420699228,2024-04-14,1,724.19,1,true
776638246,2024-04-16,1,814.49,5,false
129262860,2024-04-01,1,485.72,5,false
841136546,2024-04-06,2,378.14,1,false
150733933,2024-04-11,1,197.42,2,false
583921877,2024-04-17,1,975.69,3,false
464255605,2024-04-06,2,552.55,2,false
143128737,2024-04-25,1,648.64,4,false
171176054,2024-04-22,1,47.07,5,true
933805207,2024-04-05,1,318.09,5,true
003998461,2024-04-18,2,328.18,5,false
530749403,2024-04-27,2,218.0,5,false
619139796,2024-04-29,1,71.32,4,false
719728961,2024-04-26,1,759.9,3,true
577955169,2024-04-02,1,832.34,3,true
833563575,2024-04-29,2,483.15,2,true
495997447,2024-04-27,1,168.73,1,false
268597665,2024-04-12,1,794.68,3,false
344261945,2024-04-05,2,524.82,5,true
696995810,2024-04-25,1,298.97,1,true
913123710,2024-04-22,2,799.55,3,true
346526467,2024-04-16,1,566.68,3,false
632992567,2024-04-04,1,450.86,3,true
396813276,2024-04-04,2,435.74,5,true
197918094,2024-04-23,2,198.56,5,false
906451512,2024-04-25,1,995.2,3,true
084319700,2024-04-09,2,252.12,5,true
400482166,2024-04-29,2,615.79,3,false
554092292,2024-04-18,2,688.9,3,false
527918768,2024-04-21,2,598.27,4,false
363774140,2024-04-28,2,557.04,3,false
043841235,2024-04-10,2,242.64,3,false
196830427,2024-04-03,2,397.41,5,false
083384492,2024-04-25,2,454.3,3,true
171544037,2024-04-29,1,418.03,4,true
155569027,2024-04-13,2,82.16,5,true
680718294,2024-04-06,2,562.35,2,true
920765297,2024-04-04,1,544.53,5,false
282655225,2024-04-02,1,20.96,5,true
444538340,2024-04-05,1,611.15,2,false
691546924,2024-04-27,2,311.45,5,false
172983178,2024-04-06,2,899.09,1,true
134435405,2024-04-29,1,563.66,3,false
529018335,2024-04-13,2,617.51,5,true
865338211,2024-04-12,1,246.77,4,true
198716999,2024-04-29,1,600.32,1,false
568802460,2024-04-21,1,111.72,4,false
213547532,2024-04-02,1,816.52,3,true
926395233,2024-04-01,2,307.58,2,false
255483609,2024-04-12,2,730.29,3,true
295193197,2024-04-27,2,516.96,4,true
593098921,2024-04-21,1,369.57,5,false
040792432,2024-04-18,1,368.41,4,true
547071136,2024-04-24,1,896.13,2,true
963256415,2024-04-24,2,950.48,4,true
254348380,2024-04-19,2,896.17,1,false
063491321,2024-04-07,2,287.9,1,false
699353970,2024-04-06,1,26.4,4,false
261170812,2024-04-18,1,381.42,3,true
822371210,2024-04-07,2,719.95,3,true
920436791,2024-04-04,2,874.49,5,false
939974080,2024-04-09,2,89.86,2,true
508188052,2024-04-11,1,459.79,5,false
703320037,2024-04-26,1,78.09,3,true
719285476,2024-04-05,1,534.79,3,true
093371088,2024-04-25,2,613.39,3,false
754137506,2024-04-15,2,900.58,4,true
395660538,2024-04-08,1,684.58,1,true
546462033,2024-04-04,2,656.64,5,false
623329286,2024-04-06,2,626.62,2,false
235532209,2024-04-16,2,29.88,1,false
846166797,2024-04-27,2,819.7,2,true
419674127,2024-04-12,1,980.27,5,true
642508734,2024-04-11,1,873.95,2,false
815979545,2024-04-15,2,559.32,5,true
482394268,2024-04-06,2,548.45,4,true
694287420,2024-04-23,1,395.62,1,true
423024289,2024-04-24,1,558.76,3,false
743249195,2024-04-18,2,759.36,2,true
938909037,2024-04-28,1,751.06,3,true
418966121,2024-04-13,1,4.86,1,false
331272410,2024-04-28,2,164.63,3,true
394605145,2024-04-26,1,89.74,1,true
220130236,2024-04-12,2,514.53,3,false
860329956,2024-04-21,1,819.8,4,true
189823915,2024-04-06,1,931.95,3,false
044463490,2024-04-08,1,240.22,5,false
476503697,2024-04-16,2,941.07,2,false
278978028,2024-04-06,2,10.86,3,false
602089542,2024-04-10,2,867.34,1,true
617534492,2024-04-16,1,854.89,4,false
130718438,2024-04-14,2,486.7,4,false
150755618,2024-04-22,2,449.86,2,false
475306554,2024-04-29,2,308.36,5,false
721178070,2024-04-11,2,747.79,3,false
672252573,2024-04-23,2,824.14,2,true
476898985,2024-04-26,1,622.26,2,false
948573298,2024-04-09,2,353.84,2,true
129080784,2024-04-18,1,501.47,3,true
013225072,2024-04-13,2,648.49,4,false
932336733,2024-04-18,2,202.38,4,true
422487927,2024-04-29,2,258.44,3,false
674212751,2024-04-24,2,911.4,1,true
801158304,2024-04-10,1,93.1,3,true
578044463,2024-04-09,2,545.13,1,false
188110776,2024-04-27,1,242.54,5,false
436446174,2024-04-02,2,290.8,5,true
831389557,2024-04-17,1,377.03,4,true
499794505,2024-04-09,2,689.07,5,false
910420320,2024-04-13,2,742.26,4,false
081378088,2024-04-01,1,63.61,3,false
281834806,2024-04-11,1,502.0,2,false
680992339,2024-04-07,1,404.97,3,true
021853197,2024-04-29,2,46.42,2,true
099087984,2024-04-24,2,305.61,1,true
689912423,2024-04-12,1,103.98,1,true
544139265,2024-04-23,2,301.13,3,true
894232255,2024-04-04,1,812.13,5,false
337044419,2024-04-17,2,269.57,1,true
728852643,2024-04-15,1,920.97,1,true
648592718,2024-04-18,1,665.3,4,false
923445830,2024-04-01,2,163.23,1,false
929146846,2024-04-19,1,901.34,3,false
176148919,2024-04-26,1,981.66,5,false
776145355,2024-04-28,1,349.52,4,true
448842990,2024-04-20,2,945.78,5,false
994871594,2024-04-11,2,626.24,1,false
058677545,2024-04-07,1,820.49,3,true
156876237,2024-04-04,2,247.79,3,false
787863583,2024-04-25,2,759.22,5,false
517008269,2024-04-02,2,663.87,4,true
658719284,2024-04-14,1,520.44,1,true
094133045,2024-04-15,1,29.97,2,true
877244896,2024-04-21,1,372.08,4,true
319345273,2024-04-01,1,54.04,3,true
740169871,2024-04-06,2,281.74,2,false
957454090,2024-04-03,1,14.64,4,false
999983090,2024-04-12,2,277.48,1,false
445093709,2024-04-27,1,505.62,2,false
412199357,2024-04-15,1,720.96,4,false
474834762,2024-04-28,2,159.85,4,false
574182319,2024-04-19,1,985.87,3,false
617223639,2024-04-10,2,954.8,1,false
421668982,2024-04-08,2,572.55,2,false
043132278,2024-04-08,2,625.63,1,false
528087705,2024-04-07,1,241.25,1,true
087127040,2024-04-14,1,718.98,1,false
256943414,2024-04-13,2,865.84,1,false
762838547,2024-04-17,1,482.87,5,true
677545282,2024-04-17,2,529.45,2,false
065023120,2024-04-27,1,748.79,4,false
510099876,2024-04-10,1,845.8,2,true
342299630,2024-04-06,1,942.01,3,false
847034014,2024-04-01,2,814.65,5,true
235867609,2024-04-10,1,993.78,5,true
080260151,2024-04-13,1,207.01,3,false
642371898,2024-04-19,2,641.51,5,true
334281511,2024-04-08,1,792.71,3,true
571627158,2024-04-05,1,846.95,4,false
154310096,2024-04-02,2,100.57,1,false
311065479,2024-04-13,1,486.87,2,false
548155970,2024-04-15,1,591.15,5,false
171719944,2024-04-01,2,85.87,2,true
511980647,2024-04-16,2,633.58,3,false
908765046,2024-04-14,2,649.9,1,true
279134954,2024-04-24,2,592.14,4,false
923849850,2024-04-22,2,168.86,4,true
032441007,2024-04-01,1,167.68,4,true
001041459,2024-04-16,1,41.52,3,false
535312849,2024-04-17,1,10.78,4,false
570005060,2024-04-09,2,269.53,1,true
524407113,2024-04-16,2,628.94,4,false
093021130,2024-04-15,2,582.55,2,false
747931839,2024-04-24,2,317.81,2,true
750907759,2024-04-29,1,734.61,1,false
229053098,2024-04-03,2,879.26,5,true
200466975,2024-04-07,2,440.23,4,false
335323017,2024-04-26,1,797.65,4,false
450455390,2024-04-01,2,524.06,2,false
197656633,2024-04-28,1,924.27,4,true
699146825,2024-04-17,1,973.01,5,true
677573475,2024-04-14,2,446.26,5,false
876014473,2024-04-27,1,768.23,1,false
410512013,2024-04-23,1,180.56,3,true
108240150,2024-04-09,2,798.88,2,false
662305057,2024-04-24,2,976.16,3,false
896163640,2024-04-03,1,958.79,5,false
819816331,2024-04-18,2,216.71,2,true
754739904,2024-04-24,1,897.78,3,false
959499544,2024-04-03,2,509.59,4,true
426742702,2024-04-02,2,965.87,1,false
425628946,2024-04-05,1,851.72,1,false
802617182,2024-04-19,1,200.35,4,true
049910150,2024-04-20,2,194.82,2,true
963019948,2024-04-26,2,260.33,3,true
570630756,2024-04-08,2,935.99,1,true
920631360,2024-04-08,1,323.99,5,true
635958901,2024-04-16,2,754.71,2,false
082146450,2024-04-11,1,283.1,3,false
201534687,2024-04-28,1,54.88,3,true
419120399,2024-04-27,1,269.49,1,false
915334902,2024-04-17,1,54.44,3,false
610973762,2024-04-25,1,709.47,1,true
779519560,2024-04-04,1,956.99,1,false
620650574,2024-04-24,2,764.28,5,false
651641558,2024-04-09,2,468.8,3,false
414391995,2024-04-04,2,534.03,1,true
358679089,2024-04-04,1,392.46,2,false
354633735,2024-04-09,1,501.98,5,false
735310636,2024-04-06,1,135.75,1,true
429824961,2024-04-24,1,497.18,1,true
886525608,2024-04-05,2,393.2,1,false
695353401,2024-04-09,1,40.89,5,true
451761950,2024-04-13,1,424.61,2,true
987282768,2024-04-23,1,580.61,2,true
787973968,2024-04-18,2,193.01,1,true
146782962,2024-04-11,2,650.8,1,true
379341771,2024-04-15,1,684.02,1,false
037588984,2024-04-01,1,484.4,4,true
909873571,2024-04-23,1,302.47,5,true
560008966,2024-04-22,1,951.8,3,true
655404318,2024-04-10,2,862.24,3,true
252588495,2024-04-18,2,599.12,2,false
290247816,2024-04-19,1,622.19,2,true
627452945,2024-04-25,2,811.36,4,false
369237329,2024-04-09,1,352.28,5,false
524819440,2024-04-01,2,621.17,2,false
292379147,2024-04-15,1,732.57,1,true
990571290,2024-04-09,1,509.87,2,false
150306254,2024-04-29,1,55.28,4,false
507216287,2024-04-01,1,424.07,1,false
136916642,2024-04-27,1,904.29,2,true
616490867,2024-04-11,1,515.34,2,true
400806511,2024-04-03,2,372.02,5,true
609224761,2024-04-01,2,249.05,5,false
615520239,2024-04-16,1,87.42,4,true
218180838,2024-04-09,2,154.39,4,true
149827403,2024-04-25,1,747.76,5,false
549224990,2024-04-27,2,975.53,5,true
451251963,2024-04-08,1,534.83,2,false
475885675,2024-04-08,2,175.97,5,false
596916594,2024-04-11,2,212.89,5,false
635641757,2024-04-26,1,995.48,1,false
223747551,2024-04-28,2,379.05,3,false
836164909,2024-04-11,2,500.0,4,true
762968159,2024-04-07,1,560.88,4,true
105393755,2024-04-11,1,395.85,2,false
006385191,2024-04-16,2,4.66,3,true
187528425,2024-04-26,1,131.76,4,false
967672367,2024-04-24,1,311.0,2,true
006702314,2024-04-03,2,343.8,5,true
032248471,2024-04-07,1,555.46,3,true
513997614,2024-04-07,2,27.7,4,false
497265783,2024-04-05,1,309.81,2,false
185029160,2024-04-15,2,573.81,5,true
735068279,2024-04-12,1,986.51,5,true
726847115,2024-04-28,2,117.49,1,true
142704073,2024-04-06,1,312.38,3,false
098908855,2024-04-06,2,13.75,5,true
349345298,2024-04-14,1,309.03,1,false
103115641,2024-04-18,2,354.27,5,false
644001466,2024-04-01,2,968.14,4,true
659185426,2024-04-09,2,439.16,3,true
876239412,2024-04-20,2,58.79,4,false
346025330,2024-04-29,1,186.22,1,true
185829157,2024-04-23,1,949.11,3,false
644007305,2024-04-09,2,128.52,3,true
286046286,2024-04-08,2,380.03,2,true
227245693,2024-04-09,1,141.15,2,true
009215309,2024-04-08,1,373.01,4,true
038149802,2024-04-10,1,157.28,2,true
791192513,2024-04-12,1,560.58,3,false
063525606,2024-04-21,2,259.12,1,true
603515332,2024-04-10,2,399.91,4,false
169769324,2024-04-09,1,446.46,5,false
926101559,2024-04-01,2,987.67,1,true
383514242,2024-04-16,1,546.92,2,false
434274853,2024-04-23,2,352.54,2,false
892707071,2024-04-02,2,699.9,2,false
160665073,2024-04-16,2,112.26,5,true
966448403,2024-04-27,1,752.41,3,false
246058279,2024-04-21,1,729.55,1,true
488220434,2024-04-14,1,30.2,2,false
757684603,2024-04-07,2,959.48,5,true
336811377,2024-04-28,1,769.94,3,true
535923697,2024-04-22,2,879.24,5,true
437191771,2024-04-16,1,901.65,2,true
568250363,2024-04-06,1,106.27,4,false
653353311,2024-04-24,2,361.5,3,false
005661496,2024-04-10,1,779.14,3,false
890599141,2024-04-28,1,511.29,4,true
919788374,2024-04-13,2,182.89,3,true
493152422,2024-04-08,2,448.61,3,true
685819391,2024-04-29,1,655.55,3,true
947663274,2024-04-08,1,813.42,5,false
195572447,2024-04-18,1,346.49,4,false
900763509,2024-04-12,2,642.22,3,false
087576541,2024-04-23,1,286.26,2,false
807586823,2024-04-03,1,224.38,5,true
629221409,2024-04-13,2,690.35,1,true
915813817,2024-04-04,1,259.44,5,false
825815029,2024-04-06,1,446.57,4,true
208342677,2024-04-24,2,477.56,5,false
947060650,2024-04-20,2,598.73,3,true
645698081,2024-04-19,2,937.93,3,true
777071031,2024-04-14,2,463.93,5,true
930686931,2024-04-12,2,298.47,4,false
037632181,2024-04-12,1,506.42,5,true
329111728,2024-04-02,1,835.0,2,false
649076659,2024-04-09,1,848.49,3,false
866063458,2024-04-20,1,732.83,4,true
084335195,2024-04-24,1,11.42,3,false
903904622,2024-04-08,2,407.38,2,true
933212409,2024-04-17,1,587.31,1,false
844578349,2024-04-28,2,883.66,2,false
972653275,2024-04-02,2,501.3,3,false
469311401,2024-04-22,2,480.43,3,false
413007147,2024-04-13,2,98.07,5,true
162784424,2024-04-27,1,755.76,4,false
138249878,2024-04-04,2,919.59,3,true
732840702,2024-04-05,2,142.9,2,false
694492237,2024-04-11,1,990.01,2,false
359648968,2024-04-02,2,570.15,5,true
646429370,2024-04-06,2,45.86,3,true
538556299,2024-04-20,2,708.53,5,false
409166929,2024-04-26,1,964.51,1,true
223271694,2024-04-17,1,295.78,3,false
264912928,2024-04-13,2,99.97,3,false
783131500,2024-04-25,2,233.65,1,false
739751156,2024-04-23,1,646.53,4,false
757902177,2024-04-05,2,868.71,1,true
748067040,2024-04-04,2,480.12,1,true
025427763,2024-04-10,2,620.83,5,true
701445561,2024-04-03,1,610.22,5,true
710736362,2024-04-03,1,770.54,2,true
264686368,2024-04-15,1,618.19,1,false
458561402,2024-04-15,2,48.61,2,true
683492972,2024-04-01,1,259.73,3,false
443144816,2024-04-03,1,858.35,3,false
174994980,2024-04-27,2,237.84,5,true
735362796,2024-04-17,2,422.47,3,true
280225370,2024-04-03,2,788.11,4,false
405909157,2024-04-21,1,643.49,2,true
918128887,2024-04-03,1,87.97,2,true
393349650,2024-04-19,2,669.84,3,true
727888752,2024-04-15,2,147.64,3,true
577769715,2024-04-26,1,335.62,2,false
043047168,2024-04-13,1,111.83,1,false
240654353,2024-04-24,2,942.41,1,false
273970302,2024-04-03,1,577.53,4,true
381732100,2024-04-29,2,554.31,1,true
405058337,2024-04-14,1,881.67,2,false
436049998,2024-04-01,2,951.78,5,false
206672136,2024-04-27,1,625.24,4,false
246952698,2024-04-12,1,23.19,4,true
792472928,2024-04-19,2,122.05,3,true
358249369,2024-04-27,1,712.67,2,true
724990162,2024-04-27,2,695.56,2,false
658919548,2024-04-01,2,721.26,4,true
899711597,2024-04-15,1,586.23,5,false
345486982,2024-04-17,2,584.85,4,false
769204178,2024-04-08,1,150.79,1,true
008560451,2024-04-04,1,2.89,3,false
084847630,2024-04-03,2,195.9,5,false
748815376,2024-04-11,1,603.77,1,true
105782511,2024-04-21,1,368.27,1,true
243966498,2024-04-07,1,92.8,5,false
763857508,2024-04-22,1,334.72,1,false
171996335,2024-04-06,2,773.13,5,true
474919908,2024-04-26,2,550.1,1,false
152428317,2024-04-02,1,313.6,3,true
458446804,2024-04-13,2,379.32,1,true
734468228,2024-04-06,2,710.18,1,false
444452638,2024-04-19,2,47.21,3,false
221152216,2024-04-17,1,950.13,4,true
953562358,2024-04-07,1,51.24,4,true
930740187,2024-04-21,1,688.26,1,false
708392856,2024-04-18,2,577.97,1,false
906280346,2024-04-15,1,677.88,2,false
783161744,2024-04-04,1,589.96,3,false
894978781,2024-04-11,1,571.32,2,true
139508265,2024-04-13,2,608.43,5,true
242578452,2024-04-25,1,8.64,4,true
887589235,2024-04-26,1,764.59,4,true
873880956,2024-04-16,1,447.48,4,true
326346006,2024-04-26,2,540.67,2,true
610616173,2024-04-28,1,131.36,3,false
736572778,2024-04-05,1,880.83,5,true
717835732,2024-04-23,2,270.17,3,false
738647076,2024-04-28,2,496.54,4,true
176585434,2024-04-02,2,290.07,3,true
741135794,2024-04-10,1,334.25,4,true
814891618,2024-04-05,2,757.99,1,true
128049961,2024-04-03,1,240.56,2,false
492839481,2024-04-05,2,59.39,1,false
326694510,2024-04-09,2,609.85,2,true
118747971,2024-04-14,1,93.72,2,true
301009738,2024-04-02,2,923.3,1,false
214939615,2024-04-18,1,341.97,3,false
618517761,2024-04-22,1,297.24,1,false
610908949,2024-04-09,1,428.04,2,true
822445354,2024-04-15,2,620.21,3,false
434024713,2024-04-02,2,407.14,3,false
455648551,2024-04-02,1,263.36,5,false
508588572,2024-04-24,1,631.79,4,true
562384179,2024-04-19,2,417.35,4,true
340442269,2024-04-15,2,29.8,5,false
706349682,2024-04-17,1,77.76,1,false
329530592,2024-04-22,2,491.57,3,false
796689884,2024-04-16,2,149.53,5,true
990756385,2024-04-09,1,439.18,2,false
928428563,2024-04-08,1,462.83,5,false
794488031,2024-04-01,1,443.4,4,false
017913357,2024-04-20,2,147.05,2,true
886219401,2024-04-08,1,781.4,2,true
429525154,2024-04-20,1,690.54,4,true
037619151,2024-04-22,1,302.76,5,true
125841274,2024-04-21,2,532.81,5,true
081725939,2024-04-13,2,956.55,2,true
011458225,2024-04-01,1,260.96,3,true
281104115,2024-04-18,1,471.51,2,false
521564670,2024-04-13,1,511.21,3,true
280152413,2024-04-29,1,942.42,3,false
609772082,2024-04-02,1,999.86,1,true
597523041,2024-04-01,2,517.8,4,true
841052678,2024-04-07,1,896.38,1,true
256175785,2024-04-11,2,575.01,1,false
351300112,2024-04-05,1,702.58,2,true
745129031,2024-04-02,2,245.39,1,true
424825588,2024-04-01,1,729.82,4,false
448227060,2024-04-11,1,430.72,3,false
258317874,2024-04-04,2,997.71,5,false
497127309,2024-04-10,1,954.47,2,true
830385741,2024-04-12,2,447.73,2,true
010441063,2024-04-27,1,676.73,3,false
424359312,2024-04-06,2,838.51,4,false
799261354,2024-04-13,1,823.32,4,true
558160376,2024-04-27,1,307.79,4,true
829784394,2024-04-26,1,526.39,4,true
131721946,2024-04-10,2,313.57,5,true
066627233,2024-04-16,1,723.76,5,false
552627426,2024-04-13,1,882.18,1,false
100933793,2024-04-12,2,410.1,4,true
086217688,2024-04-18,1,682.07,4,false
207745378,2024-04-05,2,38.17,5,false
343676186,2024-04-14,2,328.5,4,true
311548804,2024-04-03,2,415.31,5,false
006285272,2024-04-18,1,410.74,3,false
853824666,2024-04-17,1,115.44,3,false
947044355,2024-04-13,2,187.66,1,true
289842962,2024-04-17,2,508.14,3,true
914017961,2024-04-09,1,914.29,4,true
756184964,2024-04-25,2,174.26,1,true
757549294,2024-04-24,1,29.44,5,true
354628013,2024-04-05,2,33.61,3,false
760067911,2024-04-17,2,654.88,1,true
642729095,2024-04-29,2,907.77,4,true
548048222,2024-04-24,2,31.94,4,true
322059482,2024-04-28,2,261.61,5,true
963582995,2024-04-20,2,304.97,5,true
931983442,2024-04-03,1,970.1,5,true
292173834,2024-04-21,2,336.34,3,false
160788227,2024-04-06,1,966.77,4,true
076536966,2024-04-03,2,306.3,2,false
028992092,2024-04-03,2,320.96,5,true
710041646,2024-04-21,1,27.24,4,true
555180536,2024-04-24,1,519.81,1,false
581499829,2024-04-01,1,610.41,2,true
984929715,2024-04-18,1,442.91,5,false
574220904,2024-04-14,1,526.88,3,false
342345006,2024-04-05,2,861.78,5,true
278501160,2024-04-25,1,920.7,5,false
072360799,2024-04-15,1,836.03,3,true
410369858,2024-04-19,2,801.1,2,false
987889914,2024-04-23,2,394.23,4,true
502299609,2024-04-02,1,61.39,1,false
571930394,2024-04-27,2,827.81,2,true
119078780,2024-04-17,1,189.36,3,true
886514353,2024-04-08,2,469.11,3,true
735555334,2024-04-01,2,521.73,4,true
532183185,2024-04-16,1,162.67,2,true
065277484,2024-04-28,1,816.65,4,true
337820426,2024-04-23,2,831.74,1,false
014933098,2024-04-07,1,83.56,2,true
366372851,2024-04-29,1,774.55,3,true
649783563,2024-04-09,1,961.23,2,true
413271478,2024-04-12,1,330.69,2,false
691302139,2024-04-21,1,136.04,4,true
393765373,2024-04-23,2,173.17,3,true
306550835,2024-04-26,2,281.3,1,true
593532810,2024-04-24,2,518.39,3,false
509561558,2024-04-16,2,618.45,1,false
397556109,2024-04-10,1,125.38,3,false
101686028,2024-04-12,1,176.09,2,true
831163236,2024-04-06,2,986.15,4,true
659058146,2024-04-20,2,180.63,2,true
277424161,2024-04-09,1,403.79,2,true
637132146,2024-04-21,1,274.88,3,false
697987049,2024-04-21,1,324.87,2,true
177622128,2024-04-23,1,406.33,2,true
818737769,2024-04-04,2,838.39,3,true
359654901,2024-04-28,2,651.66,1,true
776666113,2024-04-09,1,21.38,1,false
545601697,2024-04-02,2,164.2,5,false
571814139,2024-04-04,1,370.47,1,false
554245619,2024-04-24,1,833.42,1,true
810612936,2024-04-08,1,85.64,3,true
823760753,2024-04-20,1,436.2,3,false
578793736,2024-04-21,2,694.07,2,false
834308465,2024-04-27,2,125.19,5,false
545075737,2024-04-18,1,157.17,1,false
369326538,2024-04-01,1,182.91,4,true
007869787,2024-04-20,2,573.52,1,true
016806436,2024-04-07,2,879.3,5,false
144405095,2024-04-17,1,379.04,3,false
865838391,2024-04-09,2,606.09,3,true
160462765,2024-04-06,1,575.2,3,false
628152899,2024-04-15,2,519.76,4,true
864267967,2024-04-13,2,807.68,5,false
844537015,2024-04-25,1,224.94,1,true
402797102,2024-04-04,1,474.63,4,false
848535799,2024-04-20,2,213.3,5,false
806136865,2024-04-19,1,596.1,4,false
983012063,2024-04-20,2,839.29,1,true
789412548,2024-04-11,2,772.96,2,false
504781407,2024-04-06,2,960.12,5,false
917595301,2024-04-20,2,889.93,3,true
252284324,2024-04-20,2,815.44,3,false
641089908,2024-04-17,1,964.59,1,true
025143189,2024-04-26,1,285.2,2,true
403838256,2024-04-08,1,981.41,2,false
951751497,2024-04-09,2,572.34,3,false
368809171,2024-04-15,2,323.84,5,false
849627384,2024-04-08,1,398.47,2,false
249530006,2024-04-10,1,739.07,4,false
562786642,2024-04-19,1,858.02,5,false
313588318,2024-04-29,2,751.16,1,true
337134345,2024-04-22,1,800.71,1,true
556794597,2024-04-01,1,890.59,2,true
474247306,2024-04-06,2,480.86,3,false
282013253,2024-04-09,2,911.8,5,false
